,date,web-link,text
4484,11.10.23,?id22=658892,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-746-01000-B-001P"
4485,11.10.23,?id22=658890,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-745-01000-B-001P"
4486,11.10.23,?id22=658888,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-744-01000-B-001P"
4487,11.10.23,?id22=658886,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-742-01000-B-001P"
4488,10.10.23,?id22=658884,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированный ""Создавай возможности"""
4489,10.10.23,?id22=658882,"О присвоении ISIN кода облигациям ООО ""СФО МОСКОВИЙ И ИНВЕСТ"", выпуск 6-01-00732-R"
4490,10.10.23,?id22=658880,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""РегионПроект"""
4491,10.10.23,?id22=658878,"О присвоении ISIN кода облигациям ПАО ""ЯТЭК"", выпуск 4B02-03-20510-F-001P"
4492,10.10.23,?id22=658876,"О присвоении ISIN кода акциям обыкновенным   АО ""СпецЭК"""
4493,10.10.23,?id22=658872,"О присвоении ISIN кода облигациям МФК Быстроденьги (ООО), выпуск 4B02-03-00487-R-002P"
4494,10.10.23,?id22=658874,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированный ""Формула энергетики"""
4495,10.10.23,?id22=658870,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-344-01000-B-001P"
4496,10.10.23,?id22=658868,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-565-01000-B-005P"
4497,09.10.23,?id22=658866,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Минерал Инвест"""
4498,09.10.23,?id22=658864,"О присвоении ISIN кода акциям обыкновенным   АО ""ТЕРМИНАЛ"""
4499,09.10.23,?id22=658862,"О присвоении ISIN кода облигациям Акционерное общество Лизинговая компания ""Роделен"", выпуск 4B02-01-19014-J-002P"
4500,09.10.23,?id22=658860,"О присвоении ISIN кода акциям обыкновенным   АО ""РПЗ"", выпуск 1-02-01406-A-005D"
4501,09.10.23,?id22=658858,"О присвоении ISIN кода облигациям ООО ""Охта Групп"", выпуск 4B02-03-00551-R-001P"
4502,09.10.23,?id22=658856,"О присвоении ISIN кода акциям обыкновенным   ЗАО ""НОВАЯ ЗАРЯ"""
4503,09.10.23,?id22=658854,"О присвоении ISIN кода облигациям ООО ""Газпром капитал"", выпуск 4B02-09-36400-R-002P"
4504,09.10.23,?id22=658852,"О присвоении ISIN кода облигациям ООО ""Газпром капитал"", выпуск 4B02-10-36400-R-002P"
4505,09.10.23,?id22=658850,"О присвоении ISIN кода акциям обыкновенным   АО ""Ве-Лаб"", выпуск 1-01-82431-H-001D"
4506,09.10.23,?id22=658848,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-308-01000-B-001P"
4507,09.10.23,?id22=658846,"О присвоении ISIN кода облигациям Государственной компании ""Автодор"", выпуск 4B02-02-00011-T-006P"
4508,09.10.23,?id22=658844,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-564-01000-B-005P"
4509,06.10.23,?id22=658842,"О присвоении ISIN кода облигациям ООО ""Фабрика ФАВОРИТ"", выпуск 4B02-01-00607-R"
4510,06.10.23,?id22=658840,"О присвоении ISIN кода облигациям АО ""Россельхозбанк"", выпуск 4B02-30-03349-B-002P"
4511,06.10.23,?id22=658838,"О присвоении ISIN кода акциям обыкновенным   АО ""Прогноз"""
4512,06.10.23,?id22=658836,"О присвоении ISIN кода облигациям ООО ""Маэстро"", выпуск 4B02-01-00114-L-001P"
4513,06.10.23,?id22=658834,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-563-01000-B-005P"
4514,05.10.23,?id22=658832,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированный ""ПАРУС-проектный 7"""
4515,05.10.23,?id22=658830,"О присвоении ISIN кода акциям обыкновенным   АО ""Юг инжиниринг"""
4516,05.10.23,?id22=658828,"О присвоении ISIN кода облигациям ПАО ""РусГидро"", выпуск 4B02-12-55038-E-001P"
4517,05.10.23,?id22=658826,"О присвоении ISIN кода акциям обыкновенным   АО НПФ ""Геофизика"", выпуск 1-01-30353-D-003D"
4518,05.10.23,?id22=658824,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-562-01000-B-005P"
4519,05.10.23,?id22=658822,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 4B02-08-01326-B-001P"
4520,05.10.23,?id22=658820,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-486-00004-T-001P"
4521,05.10.23,?id22=658818,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-485-00004-T-001P"
4522,05.10.23,?id22=658816,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-484-00004-T-001P"
4523,05.10.23,?id22=658814,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-483-00004-T-001P"
4524,05.10.23,?id22=658812,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-482-00004-T-001P"
4525,05.10.23,?id22=658810,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-480-00004-T-001P"
4526,05.10.23,?id22=658808,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-479-00004-T-001P"
4527,05.10.23,?id22=658806,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-478-00004-T-001P"
4528,05.10.23,?id22=658804,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-477-00004-T-001P"
4529,05.10.23,?id22=658802,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-476-00004-T-001P"
4530,05.10.23,?id22=658800,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-475-00004-T-001P"
4531,05.10.23,?id22=658798,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-474-00004-T-001P"
4532,05.10.23,?id22=658796,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-473-00004-T-001P"
4533,04.10.23,?id22=658794,"О присвоении ISIN кода облигациям ООО ""Феррум"", выпуск 4B02-01-00110-L-001P"
4534,04.10.23,?id22=658792,"О присвоении ISIN кода облигациям ООО ""СФО ОФ"", выпуск 4-02-00737-R"
4535,04.10.23,?id22=658790,"О присвоении ISIN кода облигациям ООО ""СФО ОФ"", выпуск 4-01-00737-R"
4536,04.10.23,?id22=658788,"О присвоении ISIN кода облигациям ООО ""СФО ВТБ РКС Эталон"", выпуск 4-03-00668-R-001P"
4537,04.10.23,?id22=658786,"О присвоении ISIN кода облигациям ОАО ""РЖД"", выпуск 4B02-28-65045-D-001P"
4538,04.10.23,?id22=658784,"О присвоении ISIN кода облигациям Банк ГПБ (АО), выпуск 4-01-00354-B-004P"
4539,04.10.23,?id22=658782,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-561-01000-B-005P"
4540,03.10.23,?id22=658780,"О присвоении ISIN кода инвестиционным паям Комбинированного ЗПИФ ""БКМ"""
4541,03.10.23,?id22=658778,"О присвоении ISIN кода облигациям ООО ""НЛК-Финанс"", выпуск 4-04-00694-R-001P"
4542,03.10.23,?id22=658776,"О присвоении ISIN кода акциям привилегированным   АО ""МР-Центр"""
4543,03.10.23,?id22=658774,"О присвоении ISIN кода акциям обыкновенным   АО ""МР-Центр"""
4544,03.10.23,?id22=658772,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-481-00004-T-001P"
4545,03.10.23,?id22=658770,"О присвоении ISIN кода акциям обыкновенным   АО ""БРОМ"", выпуск 1-01-50227-A-001D"
4546,03.10.23,?id22=658768,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-743-01000-B-001P"
4547,03.10.23,?id22=658766,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-560-01000-B-005P"
4548,03.10.23,?id22=658764,"О присвоении ISIN кода облигациям ООО ""Автоэкспресс"", выпуск 4CDE-05-00557-R-003P"
4549,02.10.23,?id22=658762,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированный ""Деметра"""
4550,02.10.23,?id22=658760,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Атон-Инвестиционная стратегия 17"""
4551,02.10.23,?id22=658758,"О присвоении ISIN кода акциям обыкновенным   АО ""Усадьба ""Марьина Роща"", выпуск 1-01-85128-H-001D"
4552,02.10.23,?id22=658756,"О присвоении ISIN кода облигациям ПАО АФК ""Система"", выпуск 4B02-26-01669-A-001P"
4553,02.10.23,?id22=658754,"О присвоении ISIN кода облигациям Минфина России, выпуск 29025RMFS"
4554,02.10.23,?id22=658752,"О присвоении ISIN кода облигациям АО ""Джи-групп"", выпуск 4B02-03-10609-P-001P"
4555,02.10.23,?id22=658750,"О присвоении ISIN кода акциям обыкновенным   АО ""БРОМ"""
4556,02.10.23,?id22=658748,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-559-01000-B-005P"
4557,29.09.23,?id22=658746,О присвоении ISIN кода индексу - SBERDSRU
4558,29.09.23,?id22=658744,"О присвоении ISIN кода облигациям ООО ""Мэйл.Ру Финанс"", выпуск 4-01-00566-R"
4559,29.09.23,?id22=658742,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-245-01326-B-001P"
4560,29.09.23,?id22=658740,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-244-01326-B-001P"
4561,29.09.23,?id22=658738,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-243-01326-B-001P"
4562,29.09.23,?id22=658736,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-242-01326-B-001P"
4563,29.09.23,?id22=658734,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-241-01326-B-001P"
4564,29.09.23,?id22=658732,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-240-01326-B-001P"
4565,29.09.23,?id22=658730,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-239-01326-B-001P"
4566,29.09.23,?id22=658728,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-238-01326-B-001P"
4567,29.09.23,?id22=658726,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-237-01326-B-001P"
4568,29.09.23,?id22=658724,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-236-01326-B-001P"
4569,29.09.23,?id22=658722,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-235-01326-B-001P"
4570,29.09.23,?id22=658720,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-234-01326-B-001P"
4571,29.09.23,?id22=658718,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-233-01326-B-001P"
4572,29.09.23,?id22=658716,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-232-01326-B-001P"
4573,29.09.23,?id22=658714,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-231-01326-B-001P"
4574,29.09.23,?id22=658712,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-619-01481-B-001P"
4575,29.09.23,?id22=658710,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-755-01000-B-001P"
4576,29.09.23,?id22=658708,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-754-01000-B-001P"
4577,29.09.23,?id22=658706,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-753-01000-B-001P"
4578,29.09.23,?id22=658704,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-752-01000-B-001P"
4579,29.09.23,?id22=658702,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-558-01000-B-005P"
4580,28.09.23,?id22=658700,"О присвоении ISIN кода акциям обыкновенным   АО ""УТРЗ"""
4581,28.09.23,?id22=658698,"О присвоении ISIN кода облигациям ООО ""ДОМ.РФ Ипотечный агент"", выпуск 4B02-36-00307-R-001P"
4582,28.09.23,?id22=658696,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-557-01000-B-005P"
4583,27.09.23,?id22=658694,"О присвоении ISIN кода облигациям ППК ""Фонд развития территорий"", выпуск 4-25-00014-T-001P"
4584,27.09.23,?id22=658692,"О присвоении ISIN кода облигациям ППК ""Фонд развития территорий"", выпуск 4-26-00014-T-001P"
4585,27.09.23,?id22=658690,"О присвоении ISIN кода облигациям ООО ""Группа ""Продовольствие"", выпуск 4B02-03-00013-L-001P"
4586,27.09.23,?id22=658688,"О присвоении ISIN кода облигациям ООО ""НЛК-Финанс"", выпуск 4-03-00694-R-001P"
4587,27.09.23,?id22=658686,"О присвоении ISIN кода облигациям ООО ""Агротек"", выпуск 4B02-03-00094-L"
4588,27.09.23,?id22=658684,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-230-01326-B-001P"
4589,27.09.23,?id22=658682,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-229-01326-B-001P"
4590,27.09.23,?id22=658680,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-228-01326-B-001P"
4591,27.09.23,?id22=658678,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-227-01326-B-001P"
4592,27.09.23,?id22=658676,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-226-01326-B-001P"
4593,27.09.23,?id22=658674,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-225-01326-B-001P"
4594,27.09.23,?id22=658672,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-224-01326-B-001P"
4595,27.09.23,?id22=658670,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-223-01326-B-001P"
4596,27.09.23,?id22=658668,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-222-01326-B-001P"
4597,27.09.23,?id22=658666,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-221-01326-B-001P"
4598,27.09.23,?id22=658664,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-220-01326-B-001P"
4599,27.09.23,?id22=658662,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-219-01326-B-001P"
4600,27.09.23,?id22=658660,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-218-01326-B-001P"
4601,27.09.23,?id22=658658,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-217-01326-B-001P"
4602,27.09.23,?id22=658656,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-556-01000-B-005P"
4603,26.09.23,?id22=658654,"О присвоении ISIN кода облигациям ООО ""ПЛАЗА-Телеком"", выпуск 4B02-01-00116-L"
4604,26.09.23,?id22=658652,"О присвоении ISIN кода облигациям Минфин Магаданской области, выпуск RU34003MGN0"
4605,26.09.23,?id22=658650,"О присвоении ISIN кода облигациям Банк ГПБ (АО), выпуск 4B02-01-00354-B-003P"
4606,26.09.23,?id22=658648,"О присвоении ISIN кода акциям обыкновенным конвертируемым класса А  МКПАО ""ВК"""
4607,26.09.23,?id22=658646,"О присвоении ISIN кода акциям обыкновенным   МКПАО ""ВК"""
4608,26.09.23,?id22=658644,"О присвоении ISIN кода акциям обыкновенным   АО ""А-Наун"""
4609,26.09.23,?id22=658642,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-555-01000-B-005P"
4610,25.09.23,?id22=658640,"О присвоении ISIN кода акциям обыкновенным   КБ ""ЭНЕРГОТРАНСБАНК"" (АО), выпуск 10101307B002D"
4611,25.09.23,?id22=658638,"О присвоении ISIN кода облигациям ООО ""СФО ТРФ СП 3"", выпуск 6-01-00679-R"
4612,25.09.23,?id22=658636,"О присвоении ISIN кода облигациям ООО ТК ""Нафтатранс плюс"", выпуск 4B02-05-00318-R"
4613,25.09.23,?id22=658634,"О присвоении ISIN кода акциям обыкновенным   АО ""КЗМК"", выпуск 1-01-10041-A-002D"
4614,25.09.23,?id22=658632,"О присвоении ISIN кода акциям обыкновенным   АО ""Казанский вертолетный завод"", выпуск 1-02-55106-D-005D"
4615,25.09.23,?id22=658630,"О присвоении ISIN кода облигациям ООО МФК ""ВЭББАНКИР"", выпуск 4B02-03-00606-R-001P"
4616,25.09.23,?id22=658628,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-741-01000-B-001P"
4617,25.09.23,?id22=658626,"О присвоении ISIN кода облигациям ООО ""Альфа Дон Транс"", выпуск 4B02-01-00652-R-001P"
4618,25.09.23,?id22=658624,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-618-01481-B-001P"
4619,25.09.23,?id22=658622,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-554-01000-B-005P"
4620,22.09.23,?id22=658620,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""КИНЕТИК ИНВЕСТИЦИИ"""
4621,22.09.23,?id22=658618,"О присвоении ISIN кода инвестиционным паям Комбинированного ЗПИФ ""114 ДЕВЕЛОПМЕНТ"""
4622,22.09.23,?id22=658616,"О присвоении ISIN кода акциям привилегированным неконвертируемым с определенным размером дивиденда  АО ""МОСКОМБАНК"""
4623,22.09.23,?id22=658614,"О присвоении ISIN кода инвестиционным паям БПИФ рыночных финансовых инструментов ""Первая - Фонд Акции средней и малой капитализации"""
4624,22.09.23,?id22=658612,"О присвоении ISIN кода инвестиционным паям ОПИФ рыночных финансовых инструментов ""Альфа-Капитал Акции с выплатой дохода"""
4625,22.09.23,?id22=658610,"О присвоении ISIN кода облигациям ООО ""СФО Т-1"", выпуск 6-01-00729-R-001P"
4626,22.09.23,?id22=658608,"О присвоении ISIN кода облигациям АО ""Невский экологический оператор"", выпуск 4-01-00917-G"
4627,22.09.23,?id22=658606,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-553-01000-B-005P"
4628,22.09.23,?id22=658604,"О присвоении ISIN кода облигациям ООО ""Айди Коллект"", выпуск 4B02-02-00597-R"
4629,21.09.23,?id22=658602,"О присвоении ISIN кода акциям обыкновенным   АО ""ЭлементПроф"""
4630,21.09.23,?id22=658600,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-617-01481-B-001P"
4631,21.09.23,?id22=658598,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-616-01481-B-001P"
4632,21.09.23,?id22=658596,"О присвоении ISIN кода облигациям Государственной компании ""Автодор"", выпуск 4B02-01-00011-T-006P"
4633,21.09.23,?id22=658594,"О присвоении ISIN кода облигациям Государственной компании ""Автодор"", выпуск 4B02-04-00011-T-005P"
4634,21.09.23,?id22=658592,"О присвоении ISIN кода облигациям ООО ""СФО Азбука дохода"", выпуск 6-23-00704-R-001P"
4635,21.09.23,?id22=658590,"О присвоении ISIN кода облигациям ООО ""СФО Азбука дохода"", выпуск 6-22-00704-R-001P"
4636,21.09.23,?id22=658588,"О присвоении ISIN кода облигациям ООО ""СФО Азбука дохода"", выпуск 6-21-00704-R-001P"
4637,21.09.23,?id22=658586,"О присвоении ISIN кода облигациям ООО ""СФО Азбука дохода"", выпуск 6-20-00704-R-001P"
4638,21.09.23,?id22=658584,"О присвоении ISIN кода облигациям ООО ""СФО Азбука дохода"", выпуск 6-19-00704-R-001P"
4639,21.09.23,?id22=658582,"О присвоении ISIN кода облигациям ООО ""СФО Азбука дохода"", выпуск 6-18-00704-R-001P"
4640,21.09.23,?id22=658580,"О присвоении ISIN кода облигациям ООО ""СФО Азбука дохода"", выпуск 6-17-00704-R-001P"
4641,21.09.23,?id22=658578,"О присвоении ISIN кода облигациям ООО ""СФО Азбука дохода"", выпуск 6-16-00704-R-001P"
4642,21.09.23,?id22=658576,"О присвоении ISIN кода облигациям ООО ""СФО Азбука дохода"", выпуск 6-15-00704-R-001P"
4643,21.09.23,?id22=658574,"О присвоении ISIN кода облигациям ООО ""СФО Азбука дохода"", выпуск 6-14-00704-R-001P"
4644,21.09.23,?id22=658572,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-552-01000-B-005P"
4645,20.09.23,?id22=658570,"О присвоении ISIN кода облигациям АО ""БИЗНЕС АЛЬЯНС"", выпуск 4B02-02-59083-H-001P"
4646,20.09.23,?id22=658568,"О присвоении ISIN кода облигациям Государственной компании ""Автодор"", выпуск 4-06-00011-T-004P"
4647,20.09.23,?id22=658566,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-551-01000-B-005P"
4648,19.09.23,?id22=658564,"О присвоении ISIN кода акциям обыкновенным   АО ""ТПЕ-СИТИ"""
4649,19.09.23,?id22=658562,"О присвоении ISIN кода инвестиционным паям ИПИФ комбинированного ""Высота"""
4650,19.09.23,?id22=658560,О присвоении ISIN кода акциям обыкновенным   АО ЭЙЧ ЭФ ДЖИ
4651,19.09.23,?id22=658558,"О присвоении ISIN кода акциям обыкновенным   АО ""ЕИРКЦ"""
4652,19.09.23,?id22=658556,"О присвоении ISIN кода облигациям ПАО ""Селигдар"", выпуск 4-02-32694-F-001P"
4653,19.09.23,?id22=658554,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-751-01000-B-001P"
4654,19.09.23,?id22=658552,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-550-01000-B-005P"
4655,18.09.23,?id22=658550,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""XXI Век"""
4656,18.09.23,?id22=658548,"О присвоении ISIN кода акциям обыкновенным   АО ""Цифровые Технологии"""
4657,18.09.23,?id22=658546,"О присвоении ISIN кода акциям привилегированным   АО ""СУ №920"", выпуск 2-02-32382-D-002D"
4658,18.09.23,?id22=658544,"О присвоении ISIN кода облигациям ООО ""СЕЛЛЕР"", выпуск 4B02-02-00104-L"
4659,18.09.23,?id22=658542,"О присвоении ISIN кода облигациям АО ""РЕГИОН-ПРОДУКТ"", выпуск 4B02-03-05987-P-001P"
4660,18.09.23,?id22=658540,"О присвоении ISIN кода облигациям ООО МФК ""КЭШДРАЙВ"", выпуск 4CDE-06-00576-R-002P"
4661,18.09.23,?id22=658538,"О присвоении ISIN кода облигациям Государственной компании ""Автодор"", выпуск 4-18-00011-T-002P"
4662,18.09.23,?id22=658536,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-549-01000-B-005P"
4663,18.09.23,?id22=658534,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-548-01000-B-005P"
4664,15.09.23,?id22=658532,"О присвоении ISIN кода инвестиционным паям ЗПИ комбинированного фонд ""Структурные инвестиции-5"""
4665,15.09.23,?id22=658530,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""ВИКА"""
4666,15.09.23,?id22=658528,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Атон - Инвестиционная стратегия 9"""
4667,15.09.23,?id22=658526,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Атон - Инвестиционная стратегия 7"""
4668,15.09.23,?id22=658524,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Атон - Инвестиционная стратегия 16"""
4669,15.09.23,?id22=658522,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Атон - Инвестиционная стратегия 14"""
4670,15.09.23,?id22=658520,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""АТОН - Инвестиционная стратегия 13"""
4671,15.09.23,?id22=658518,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Атон - Инвестиционная стратегия 11"""
4672,15.09.23,?id22=658516,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Аджилити"""
4673,15.09.23,?id22=658514,"О присвоении ISIN кода облигациям АО АПРИ ""Флай Плэнинг"", выпуск 4B02-03-12464-K-002P"
4674,15.09.23,?id22=658512,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-05-00004-T-002P"
4675,15.09.23,?id22=658510,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-740-01000-B-001P"
4676,15.09.23,?id22=658508,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-739-01000-B-001P"
4677,15.09.23,?id22=658506,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-738-01000-B-001P"
4678,15.09.23,?id22=658504,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-737-01000-B-001P"
4679,15.09.23,?id22=658502,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-736-01000-B-001P"
4680,15.09.23,?id22=658500,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-735-01000-B-001P"
4681,15.09.23,?id22=658498,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-734-01000-B-001P"
4682,15.09.23,?id22=658496,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-733-01000-B-001P"
4683,15.09.23,?id22=658494,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-732-01000-B-001P"
4684,15.09.23,?id22=658492,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-731-01000-B-001P"
4685,15.09.23,?id22=658490,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-730-01000-B-001P"
4686,15.09.23,?id22=658488,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-729-01000-B-001P"
4687,15.09.23,?id22=658486,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-728-01000-B-001P"
4688,15.09.23,?id22=658484,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-727-01000-B-001P"
4689,15.09.23,?id22=658482,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-726-01000-B-001P"
4690,15.09.23,?id22=658480,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-725-01000-B-001P"
4691,15.09.23,?id22=658478,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-724-01000-B-001P"
4692,15.09.23,?id22=658476,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-723-01000-B-001P"
4693,15.09.23,?id22=658474,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-722-01000-B-001P"
4694,15.09.23,?id22=658472,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-721-01000-B-001P"
4695,14.09.23,?id22=658470,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""ФФФ-261"""
4696,14.09.23,?id22=658468,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Флора"""
4697,14.09.23,?id22=658466,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Слава76"""
4698,14.09.23,?id22=658464,"О присвоении ISIN кода инвестиционным паям ЗПИФ комбинированного ""Атон - Консервативный"""
