,date,web-link,text,Year,Month
1085,2024-08-28,?id22=664969,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-909-01793-A",2024,8
1086,2024-08-28,?id22=664967,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-908-01793-A",2024,8
1087,2024-08-28,?id22=664965,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-907-01793-A",2024,8
1088,2024-08-28,?id22=664963,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-906-01793-A",2024,8
1089,2024-08-28,?id22=664961,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-905-01793-A",2024,8
1090,2024-08-28,?id22=664959,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-904-01793-A",2024,8
1091,2024-08-28,?id22=664957,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-903-01793-A",2024,8
1092,2024-08-28,?id22=664955,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-902-01793-A",2024,8
1093,2024-08-28,?id22=664953,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-901-01793-A",2024,8
1094,2024-08-28,?id22=664951,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-900-01793-A",2024,8
1095,2024-08-28,?id22=664949,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-899-01793-A",2024,8
1096,2024-08-28,?id22=664947,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-898-01793-A",2024,8
1097,2024-08-28,?id22=664945,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-897-01793-A",2024,8
1098,2024-08-28,?id22=664943,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-896-01793-A",2024,8
1099,2024-08-28,?id22=664941,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-895-01793-A",2024,8
1100,2024-08-28,?id22=664939,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-894-01793-A",2024,8
1101,2024-08-28,?id22=664937,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-893-01793-A",2024,8
1102,2024-08-28,?id22=664935,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-892-01793-A",2024,8
1103,2024-08-28,?id22=664933,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-891-01793-A",2024,8
1104,2024-08-28,?id22=664931,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-890-01793-A",2024,8
1105,2024-08-28,?id22=664929,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-889-01793-A",2024,8
1106,2024-08-28,?id22=664927,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-888-01793-A",2024,8
1107,2024-08-28,?id22=664925,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-887-01793-A",2024,8
1108,2024-08-28,?id22=664923,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-886-01793-A",2024,8
1109,2024-08-28,?id22=664921,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-885-01793-A",2024,8
1110,2024-08-28,?id22=664919,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-884-01793-A",2024,8
1111,2024-08-28,?id22=664917,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-883-01793-A",2024,8
1112,2024-08-28,?id22=664915,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-882-01793-A",2024,8
1113,2024-08-28,?id22=664913,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-881-01793-A",2024,8
1114,2024-08-28,?id22=664911,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-880-01793-A",2024,8
1115,2024-08-28,?id22=664909,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-879-01793-A",2024,8
1116,2024-08-28,?id22=664907,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-878-01793-A",2024,8
1117,2024-08-28,?id22=664905,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-877-01793-A",2024,8
1118,2024-08-28,?id22=664903,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-876-01793-A",2024,8
1119,2024-08-28,?id22=664901,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-875-01793-A",2024,8
1120,2024-08-28,?id22=664899,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-874-01793-A",2024,8
1121,2024-08-28,?id22=664897,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-873-01793-A",2024,8
1122,2024-08-28,?id22=664895,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-872-01793-A",2024,8
1123,2024-08-28,?id22=664893,"О присвоении ISIN кода облигациям АО ""Сбербанк КИБ"", выпуск 6-871-01793-A",2024,8
1124,2024-08-28,?id22=664891,"О присвоении ISIN кода облигациям АО ""БИЗНЕС АЛЬЯНС"", выпуск 4B02-06-59083-H-001P",2024,8
1125,2024-08-28,?id22=664889,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1276-01000-B-001P",2024,8
1126,2024-08-28,?id22=664887,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1275-01000-B-001P",2024,8
1127,2024-08-28,?id22=664885,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1274-01000-B-001P",2024,8
1128,2024-08-28,?id22=664883,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1273-01000-B-001P",2024,8
1129,2024-08-28,?id22=664881,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1272-01000-B-001P",2024,8
1130,2024-08-28,?id22=664879,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1278-01000-B-001P",2024,8
1131,2024-08-28,?id22=664877,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1277-01000-B-001P",2024,8
1132,2024-08-28,?id22=664875,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1271-01000-B-001P",2024,8
1133,2024-08-28,?id22=664873,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-782-01000-B-005P",2024,8
1134,2024-08-27,?id22=664871,"О присвоении ISIN кода облигациям ООО ""СФО УРАН КРЕДИТ"", выпуск 6-02-00751-R",2024,8
1135,2024-08-27,?id22=664865,"О присвоении ISIN кода облигациям ПАО ""Газпром нефть"", выпуск 4B02-13-00146-A-003P",2024,8
1136,2024-08-27,?id22=664861,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-781-01000-B-005P",2024,8
1137,2024-08-26,?id22=664857,"О присвоении ISIN кода облигациям ФГУП ""ПО ""Маяк"", выпуск 4-03-00015-T-001P",2024,8
1138,2024-08-26,?id22=664855,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-457-01326-B-001P",2024,8
1139,2024-08-26,?id22=664853,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-461-01326-B-001P",2024,8
1140,2024-08-26,?id22=664851,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-460-01326-B-001P",2024,8
1141,2024-08-26,?id22=664849,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-459-01326-B-001P",2024,8
1142,2024-08-26,?id22=664847,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-458-01326-B-001P",2024,8
1143,2024-08-26,?id22=664845,"О присвоении ISIN кода облигациям ООО ""АгроДом"", выпуск 4B02-01-00171-L",2024,8
1144,2024-08-26,?id22=664843,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-780-01000-B-005P",2024,8
1145,2024-08-23,?id22=664839,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1270-01000-B-001P",2024,8
1146,2024-08-23,?id22=664837,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1269-01000-B-001P",2024,8
1147,2024-08-23,?id22=664835,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1268-01000-B-001P",2024,8
1148,2024-08-23,?id22=664833,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1267-01000-B-001P",2024,8
1149,2024-08-23,?id22=664831,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1266-01000-B-001P",2024,8
1150,2024-08-23,?id22=664829,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1265-01000-B-001P",2024,8
1151,2024-08-23,?id22=664827,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1264-01000-B-001P",2024,8
1152,2024-08-23,?id22=664825,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1263-01000-B-001P",2024,8
1153,2024-08-23,?id22=664823,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1262-01000-B-001P",2024,8
1154,2024-08-23,?id22=664821,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1261-01000-B-001P",2024,8
1155,2024-08-23,?id22=664819,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1260-01000-B-001P",2024,8
1156,2024-08-23,?id22=664817,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1259-01000-B-001P",2024,8
1157,2024-08-23,?id22=664815,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1258-01000-B-001P",2024,8
1158,2024-08-23,?id22=664813,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1257-01000-B-001P",2024,8
1159,2024-08-23,?id22=664811,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1256-01000-B-001P",2024,8
1160,2024-08-23,?id22=664809,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1255-01000-B-001P",2024,8
1161,2024-08-23,?id22=664807,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1254-01000-B-001P",2024,8
1162,2024-08-23,?id22=664805,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1253-01000-B-001P",2024,8
1163,2024-08-23,?id22=664803,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1252-01000-B-001P",2024,8
1164,2024-08-23,?id22=664801,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1251-01000-B-001P",2024,8
1165,2024-08-23,?id22=664799,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-672-01481-B-001P",2024,8
1166,2024-08-23,?id22=664797,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-671-01481-B-001P",2024,8
1167,2024-08-23,?id22=664795,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-779-01000-B-005P",2024,8
1168,2024-08-22,?id22=664789,"О присвоении ISIN кода облигациям ООО ""Совкомбанк Лизинг"", выпуск 4B02-07-00303-R-001P",2024,8
1169,2024-08-22,?id22=664785,"О присвоении ISIN кода облигациям ООО ""Простая еда"", выпуск 4B02-01-00167-L-001P",2024,8
1170,2024-08-22,?id22=664783,"О присвоении ISIN кода облигациям ПАО ""МТС"", выпуск 4-02-04715-A-001P",2024,8
1171,2024-08-22,?id22=664777,"О присвоении ISIN кода облигациям МФ и НП НСО, выпуск RU34024ANO0",2024,8
1172,2024-08-22,?id22=664775,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-778-01000-B-005P",2024,8
1173,2024-08-21,?id22=664773,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-10-32432-H-004P",2024,8
1174,2024-08-21,?id22=664771,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-777-01000-B-005P",2024,8
1175,2024-08-20,?id22=664769,"О присвоении ISIN кода облигациям МФК Быстроденьги (ООО), выпуск 4B02-07-00487-R-002P",2024,8
1176,2024-08-20,?id22=664767,"О присвоении ISIN кода облигациям ООО ""СФО РАДИЙ КРЕДИТ"", выпуск 6-01-00817-R",2024,8
1177,2024-08-20,?id22=664765,"О присвоении ISIN кода облигациям ООО ""СФО КАЛЬЦИЙ КРЕДИТ"", выпуск 6-01-00818-R",2024,8
1178,2024-08-20,?id22=664763,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-776-01000-B-005P",2024,8
1179,2024-08-19,?id22=664761,"О присвоении ISIN кода облигациям ООО ""СФО ТРФ СП 7"", выпуск 6-01-00739-R",2024,8
1180,2024-08-19,?id22=664759,"О присвоении ISIN кода облигациям АО ""Мособлэнерго"", выпуск 4B02-01-11394-A-001P",2024,8
1181,2024-08-19,?id22=664757,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-775-01000-B-005P",2024,8
1182,2024-08-19,?id22=664755,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-466-01326-B-001P",2024,8
1183,2024-08-19,?id22=664753,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-465-01326-B-001P",2024,8
1184,2024-08-19,?id22=664751,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-464-01326-B-001P",2024,8
1185,2024-08-19,?id22=664749,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-463-01326-B-001P",2024,8
1186,2024-08-19,?id22=664747,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-462-01326-B-001P",2024,8
1187,2024-08-16,?id22=664745,"О присвоении ISIN кода облигациям ПАО ""НоваБев Групп"", выпуск 4B02-05-55052-E-002P",2024,8
1188,2024-08-16,?id22=664741,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-774-01000-B-005P",2024,8
1189,2024-08-15,?id22=664739,"О присвоении ISIN кода облигациям ПАО ""Ростелеком"", выпуск 4B02-10-00124-A-001P",2024,8
1190,2024-08-15,?id22=664737,"О присвоении ISIN кода облигациям ООО ""МВ ФИНАНС"", выпуск 4B02-05-00590-R-001P",2024,8
1191,2024-08-15,?id22=664735,"О присвоении ISIN кода облигациям АО ""Джи-групп"", выпуск 4B02-05-10609-P-001P",2024,8
1192,2024-08-15,?id22=664733,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1249-01000-B-001P",2024,8
1193,2024-08-15,?id22=664731,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1248-01000-B-001P",2024,8
1194,2024-08-15,?id22=664729,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1247-01000-B-001P",2024,8
1195,2024-08-15,?id22=664727,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1246-01000-B-001P",2024,8
1196,2024-08-15,?id22=664725,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1245-01000-B-001P",2024,8
1197,2024-08-15,?id22=664723,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1244-01000-B-001P",2024,8
1198,2024-08-15,?id22=664721,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-773-01000-B-005P",2024,8
1199,2024-08-14,?id22=664719,"О присвоении ISIN кода облигациям ООО ""СФО ""Транзакции и расчеты"", выпуск 6-01-00813-R",2024,8
1200,2024-08-14,?id22=664717,"О присвоении ISIN кода облигациям ООО ""СФО ""Расчетные системы"", выпуск 6-01-00815-R",2024,8
1201,2024-08-14,?id22=664715,"О присвоении ISIN кода облигациям ООО ""ЭМ ЗАПАД"", выпуск 4CDE-10-00608-R-001P",2024,8
1202,2024-08-14,?id22=664713,"О присвоении ISIN кода облигациям АО ""ДОМ.РФ"", выпуск 4B02-18-00739-A-001P",2024,8
1203,2024-08-14,?id22=664711,"О присвоении ISIN кода облигациям ООО ИК ""Айгенис"", выпуск 4B02-01-00103-L",2024,8
1204,2024-08-14,?id22=664709,"О присвоении ISIN кода облигациям ООО ""СибСульфур"", выпуск 4B02-01-00156-L-001P",2024,8
1205,2024-08-14,?id22=664707,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-772-01000-B-005P",2024,8
1206,2024-08-13,?id22=664697,"О присвоении ISIN кода облигациям ООО ""С-Принт"", выпуск 4B02-02-00778-R-001P",2024,8
1207,2024-08-13,?id22=664695,"О присвоении ISIN кода облигациям ПАО АФК ""Система"", выпуск 4B02-31-01669-A-001P",2024,8
1208,2024-08-13,?id22=664679,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1250-01000-B-001P",2024,8
1209,2024-08-13,?id22=664677,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1242-01000-B-001P",2024,8
1210,2024-08-13,?id22=664675,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1241-01000-B-001P",2024,8
1211,2024-08-13,?id22=664673,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1243-01000-B-001P",2024,8
1212,2024-08-13,?id22=664671,"О присвоении ISIN кода облигациям ПАО ""ГК ""Самолет"", выпуск 4B02-15-16493-A-001P",2024,8
1213,2024-08-13,?id22=664669,"О присвоении ISIN кода облигациям ООО МФК ""ВЭББАНКИР"", выпуск 4B02-06-00606-R-001P",2024,8
1214,2024-08-13,?id22=664667,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-771-01000-B-005P",2024,8
1215,2024-12-08,?id22=664659,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-670-01481-B-001P",2024,12
1216,2024-12-08,?id22=664657,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-669-01481-B-001P",2024,12
1217,2024-12-08,?id22=664653,"О присвоении ISIN кода облигациям ООО ""Городской супермаркет"", выпуск 4B02-03-36155-R-001P",2024,12
1218,2024-12-08,?id22=664651,"О присвоении ISIN кода облигациям АО ""СФО ТЭЕНД"", выпуск 6-01-07474-G",2024,12
1219,2024-12-08,?id22=664649,"О присвоении ISIN кода облигациям ООО ""Бианка Премиум"", выпуск 4B02-01-00166-L",2024,12
1220,2024-12-08,?id22=664647,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-770-01000-B-005P",2024,12
1221,2024-09-08,?id22=664645,"О присвоении ISIN кода облигациям ООО ""СФО СБ Секьюритизация"", выпуск 4-02-00816-R",2024,9
1222,2024-09-08,?id22=664643,"О присвоении ISIN кода облигациям ООО ""СФО СБ Секьюритизация"", выпуск 4-01-00816-R",2024,9
1223,2024-09-08,?id22=664641,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-668-01481-B-001P",2024,9
1224,2024-09-08,?id22=664639,"О присвоении ISIN кода облигациям Банк ГПБ (АО), выпуск 4B02-04-00354-B-005P",2024,9
1225,2024-09-08,?id22=664635,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-769-01000-B-005P",2024,9
1226,2024-08-08,?id22=664631,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-70-00796-R-001P",2024,8
1227,2024-08-08,?id22=664629,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-69-00796-R-001P",2024,8
1228,2024-08-08,?id22=664627,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-68-00796-R-001P",2024,8
1229,2024-08-08,?id22=664625,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-67-00796-R-001P",2024,8
1230,2024-08-08,?id22=664623,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-66-00796-R-001P",2024,8
1231,2024-08-08,?id22=664621,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-65-00796-R-001P",2024,8
1232,2024-08-08,?id22=664619,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-64-00796-R-001P",2024,8
1233,2024-08-08,?id22=664617,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-63-00796-R-001P",2024,8
1234,2024-08-08,?id22=664615,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-62-00796-R-001P",2024,8
1235,2024-08-08,?id22=664613,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-61-00796-R-001P",2024,8
1236,2024-08-08,?id22=664611,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-667-01481-B-001P",2024,8
1237,2024-08-08,?id22=664609,"О присвоении ISIN кода облигациям ООО ""Порт Ревяк"", выпуск 4B02-01-00163-L",2024,8
1238,2024-08-08,?id22=664605,"О присвоении ISIN кода облигациям ООО ""ИНВЕСТИЦИОННЫЕ ОБЛИГАЦИИ"", выпуск 4-10-00756-R",2024,8
1239,2024-08-08,?id22=664603,"О присвоении ISIN кода облигациям АО ""Коммерческая недвижимость ФПК ""Гарант-Инвест"", выпуск 4B02-10-71794-H-002P",2024,8
1240,2024-08-08,?id22=664601,"О присвоении ISIN кода облигациям ООО ""АРЕНЗА-ПРО"", выпуск 4B02-05-00433-R-001P",2024,8
1241,2024-08-08,?id22=664599,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-768-01000-B-005P",2024,8
1242,2024-07-08,?id22=664591,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1240-01000-B-001P",2024,7
1243,2024-07-08,?id22=664589,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1239-01000-B-001P",2024,7
1244,2024-07-08,?id22=664587,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1238-01000-B-001P",2024,7
1245,2024-07-08,?id22=664585,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1237-01000-B-001P",2024,7
1246,2024-07-08,?id22=664583,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1236-01000-B-001P",2024,7
1247,2024-07-08,?id22=664581,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1235-01000-B-001P",2024,7
1248,2024-07-08,?id22=664579,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1234-01000-B-001P",2024,7
1249,2024-07-08,?id22=664577,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1233-01000-B-001P",2024,7
1250,2024-07-08,?id22=664575,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1232-01000-B-001P",2024,7
1251,2024-07-08,?id22=664573,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1231-01000-B-001P",2024,7
1252,2024-07-08,?id22=664571,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1230-01000-B-001P",2024,7
1253,2024-07-08,?id22=664569,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1229-01000-B-001P",2024,7
1254,2024-07-08,?id22=664567,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1228-01000-B-001P",2024,7
1255,2024-07-08,?id22=664565,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1227-01000-B-001P",2024,7
1256,2024-07-08,?id22=664563,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1226-01000-B-001P",2024,7
1257,2024-07-08,?id22=664561,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1225-01000-B-001P",2024,7
1258,2024-07-08,?id22=664559,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1224-01000-B-001P",2024,7
1259,2024-07-08,?id22=664557,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1223-01000-B-001P",2024,7
1260,2024-07-08,?id22=664555,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1222-01000-B-001P",2024,7
1261,2024-07-08,?id22=664553,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1221-01000-B-001P",2024,7
1262,2024-07-08,?id22=664551,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1220-01000-B-001P",2024,7
1263,2024-07-08,?id22=664549,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1219-01000-B-001P",2024,7
1264,2024-07-08,?id22=664547,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1218-01000-B-001P",2024,7
1265,2024-07-08,?id22=664545,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1217-01000-B-001P",2024,7
1266,2024-07-08,?id22=664543,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1216-01000-B-001P",2024,7
1267,2024-07-08,?id22=664541,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1215-01000-B-001P",2024,7
1268,2024-07-08,?id22=664539,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1214-01000-B-001P",2024,7
1269,2024-07-08,?id22=664537,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1213-01000-B-001P",2024,7
1270,2024-07-08,?id22=664535,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1212-01000-B-001P",2024,7
1271,2024-07-08,?id22=664533,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 6-1211-01000-B-001P",2024,7
1272,2024-07-08,?id22=664531,"О присвоении ISIN кода облигациям ООО ""СФО АИ"", выпуск 4-03-00814-R",2024,7
1273,2024-07-08,?id22=664529,"О присвоении ISIN кода облигациям ООО ""СФО АИ"", выпуск 4-02-00814-R",2024,7
1274,2024-07-08,?id22=664527,"О присвоении ISIN кода облигациям ООО ""СФО АИ"", выпуск 4-01-00814-R",2024,7
1275,2024-07-08,?id22=664521,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-767-01000-B-005P",2024,7
1276,2024-06-08,?id22=664513,"О присвоении ISIN кода облигациям ПАО ""Ростелеком"", выпуск 4B02-09-00124-A-001P",2024,6
1277,2024-06-08,?id22=664507,"О присвоении ISIN кода облигациям ООО ""Микро Капитал Руссия"", выпуск 4-06-00667-R",2024,6
1278,2024-06-08,?id22=664505,"О присвоении ISIN кода облигациям Государственной компании ""Автодор"", выпуск 4-11-00011-T-004P",2024,6
1279,2024-06-08,?id22=664501,"О присвоении ISIN кода облигациям ПАО ""Северсталь"", выпуск 4-05-00143-A",2024,6
1280,2024-06-08,?id22=664499,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-766-01000-B-005P",2024,6
1281,2024-05-08,?id22=664495,"О присвоении ISIN кода облигациям ООО ""СФО РЛО"", выпуск 4-01-00794-R",2024,5
1282,2024-05-08,?id22=664493,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-360-01000-B-001P",2024,5
